Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
12/28/2012,12494.15,12494.15,12394.15,12458.15,11781775,998.23
12/31/2012,12442.85,12512.7,12427.7,12474.25,11478822,965.69
1/1/2013,12549.95,12663.5,12547.15,12654.15,14463771,1251.21
1/2/2013,12748.85,12811.45,12748.85,12786.85,19173502,1576.19
1/3/2013,12828.3,12837.8,12722.45,12778.15,15299267,1400.81
1/4/2013,12774.8,12801.7,12684.65,12787.35,14247498,1308.19
1/7/2013,12837.45,12837.45,12682.8,12708.7,15376488,1211.38
1/8/2013,12693.6,12743.95,12632.35,12725.5,16161747,1374.07
1/9/2013,12724.4,12791.7,12687.95,12718,20803137,1925.61
1/10/2013,12775.25,12822.8,12697.75,12802.25,17945198,1631.5
1/11/2013,12832.45,12834.55,12582.65,12617.85,16288008,1341.71
1/14/2013,12622.05,12773.35,12609.9,12758.75,18865385,1632.15
1/15/2013,12766.55,12908.2,12718.4,12855.4,22098913,1939.92
1/16/2013,12836.2,12836.2,12616.2,12638.5,23353202,1930.87
1/17/2013,12608.85,12714.6,12583.35,12649.6,18933829,1600.01
1/18/2013,12688.15,12778.35,12624.4,12680,22876791,1936.52
1/21/2013,12678,12690.4,12608.5,12651.35,13806896,1152.43
1/22/2013,12640.4,12748.95,12544.4,12574.35,17986055,1433.6
1/23/2013,12635.25,12695.95,12509.45,12635.2,14130436,1228.06
1/24/2013,12624.45,12662.85,12534.25,12561.4,17182091,1548.47
1/25/2013,12575.85,12717.9,12535.75,12693.25,17898549,1439.25
1/28/2013,12705.8,12822.05,12698.85,12781.35,22657045,2015.04
1/29/2013,12804.4,12960.65,12685.9,12722.8,43090691,4329.26
1/30/2013,12754.85,12825.65,12726.65,12767.5,25435210,2522.62
1/31/2013,12741.3,12852.5,12688.75,12708.6,41354110,3454.89
2/1/2013,12718.55,12743.2,12580.85,12606.25,20519284,1705.22
2/4/2013,12656.85,12723.3,12515.35,12548.35,23395065,2099.62
2/5/2013,12426.45,12501.5,12415.15,12467.75,18651379,1709.03
2/6/2013,12525.4,12525.4,12396.8,12417.7,16879575,1417.76
2/7/2013,12372.5,12474.5,12305.45,12349.3,16832786,1504.15
2/8/2013,12341.45,12389.8,12245.95,12280.15,22965236,1900.21
2/11/2013,12298.1,12361.1,12273.65,12333,20471045,2006.2
2/12/2013,12331.4,12415.8,12301.65,12405.25,16994498,1515.33
2/13/2013,12424.95,12485.95,12361.9,12385.1,17581132,1717.31
2/14/2013,12400.65,12434,12284.5,12311.3,22406606,2618.61
2/15/2013,12284.45,12373.15,12256.8,12336.55,14358193,1401.35
2/18/2013,12353,12399.85,12329.35,12347.2,11671784,1135.81
2/19/2013,12347.55,12426.9,12303.7,12413.65,9960467,914.17
2/20/2013,12460.4,12470.7,12351.7,12363.7,10674764,1008.49
2/21/2013,12295.15,12301.25,12036.45,12055.5,16289435,1542.79
2/22/2013,12024.4,12139.65,12024.4,12068.95,13752598,1248.15
2/25/2013,12119.95,12137.85,11961.5,12037.3,13701707,1253.97
2/26/2013,11995,11995,11808.8,11844.85,13359058,1182.38
2/27/2013,11882.7,11971.35,11838.35,11930.5,18069301,1456.56
2/28/2013,12007,12041.45,11401.2,11487.35,39740515,3594.65
3/1/2013,11533.05,11592.55,11458.7,11540.05,24522445,2026.68
3/4/2013,11515.4,11602.5,11453.1,11575.6,18066252,1492.47
3/5/2013,11642.8,11814.05,11623.65,11792.05,19445089,1624.56
3/6/2013,11871.55,11904.15,11822.35,11876.2,18382872,1651.58
3/7/2013,11829.2,11989.85,11819.6,11970.25,13249458,1088.9
3/8/2013,12008.8,12219.45,12008.8,12197.25,17634980,1516.26
3/11/2013,12221.5,12241.3,12130.25,12165.4,15993891,1416.79
3/12/2013,12150.7,12183.5,11970.9,12054.5,14228530,1321.09
3/13/2013,11989.55,11989.55,11754.3,11777.5,13076952,1309.71
3/14/2013,11772.45,12058.55,11555.45,12020.75,29589366,2818.97
3/15/2013,11972.75,12034.95,11749.85,11816.55,24765510,2317.28
3/18/2013,11679.35,11810.4,11625.6,11735.5,18870261,1603.56
3/19/2013,11796.2,11814.75,11416.75,11508.05,29131782,2691.07
3/20/2013,11491.8,11491.8,11231.75,11254.85,19888236,1651.12
3/21/2013,11285.65,11512.1,11209.65,11238.35,27651331,2352.8
3/22/2013,11275.45,11331.2,11173.35,11204.05,24270944,1857.84
3/25/2013,11327.4,11372.8,11097.95,11125.65,21007738,1703.75
3/26/2013,11067.35,11198.45,11048.4,11163.45,17353676,1344.57
3/28/2013,11188.95,11413.25,11080.05,11361.85,26155709,1977.85
4/1/2013,11414.95,11460.6,11330.85,11425.55,11678537,925.5
4/2/2013,11430.85,11548.05,11361.15,11523.4,14137032,1075.92
4/3/2013,11512.75,11590.6,11283.4,11344.1,18106112,1535.92
4/4/2013,11243.2,11254.25,11105.1,11126.25,17806888,1354.59
4/5/2013,11120.15,11168.25,11021.4,11098.95,19214638,1546.91
4/8/2013,11075.85,11133.85,11002.1,11012.65,14363229,1045.16
4/9/2013,11085.8,11210.35,10897.15,10929.15,19808530,1547.93
4/10/2013,11009.45,11143.6,10888.75,11122.25,21977363,1698.54
4/11/2013,11220.5,11341.85,11154.05,11306.5,25146062,1998.53
4/12/2013,11239.15,11442.9,11236.05,11410.1,18205635,1438.93
4/15/2013,11357.95,11643.3,11334.75,11526.25,21163881,1669.33
4/16/2013,11517.9,11906.25,11515.3,11871.6,22700010,1895
4/17/2013,11924.7,12112.25,11913.95,11981.05,26760743,2227.18
4/18/2013,11902.55,12313,11891.95,12288.25,24912765,2030.97
4/22/2013,12317.4,12637.95,12317.4,12576.2,25782479,2093.52
4/23/2013,12601.05,12605.7,12333,12543.4,22118453,1927.04
4/25/2013,12632.25,12755.8,12611.5,12726.85,31048894,2858.39
4/26/2013,12679.3,12679.9,12470,12533.15,19407513,1857.22
4/29/2013,12560.35,12661.25,12508.4,12609.15,16867722,1370.75
4/30/2013,12638,12658.6,12402.15,12561.55,17325846,1530.86
5/2/2013,12554.7,12783.3,12552.85,12709.95,21532480,1886.18
5/3/2013,12678.9,12678.9,12364.7,12393.6,25114206,2365.58
5/6/2013,12358.35,12436,12188.3,12396.4,15277090,1395.7
5/7/2013,12404.55,12649.45,12404.55,12631.5,16629627,1441.77
5/8/2013,12662.1,12694.4,12514.7,12643.05,14575548,1271.75
5/9/2013,12663.75,12718.9,12541.8,12596.3,27927009,2207.05
5/10/2013,12580.4,12783.05,12580.4,12752.3,19212360,1635.25
5/11/2013,12730.35,12811.25,12730.35,12780.15,1303016,100.13
5/13/2013,12760.45,12865.35,12546.25,12568.85,19718342,1589.21
5/14/2013,12567.55,12698.35,12516.1,12583.6,13920967,1324.16
5/15/2013,12646.35,13099.35,12646.35,13077.9,27195970,2375.73
5/16/2013,13022.25,13281.8,13022.25,13239.45,21488886,1902.89
5/17/2013,13227.8,13355.1,13116.85,13317.1,18091089,1636.4
5/20/2013,13332.7,13414.3,13150.3,13181.5,15518644,1546.59
5/21/2013,13182.2,13268.25,13038,13066.5,15732230,1472.13
5/22/2013,13105.1,13175.65,12932.2,13008.25,14204492,1298.14
5/23/2013,12907.9,12944,12594.9,12636.5,23749398,2880.02
5/24/2013,12756.35,12828.6,12582.5,12769.35,16871079,1853.48
5/27/2013,12751.5,13014.75,12735.05,12961.55,16714040,1558.69
5/28/2013,12951.4,13016.45,12872.9,12950,14080206,1409.24
5/29/2013,12931.35,12931.35,12773.4,12853.2,12196863,1124.83
5/30/2013,12738.15,12829.55,12721.45,12805.9,24654363,2358.32
5/31/2013,12734.3,12760.45,12453.15,12475.65,20470180,1760.85
6/3/2013,12453.4,12499.85,12323.6,12402.1,14657950,1351.56
6/4/2013,12401.7,12520.55,12252.4,12275.1,12693329,1223.82
